ix,iy,clng,clat,town,anchor_count,anchor_names,mentions_sum,oai_sum,poi_count,avg_rating,review_total,culture,tourism,mismatch,category
67,66,113.14175,23.09725,里水镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
63,88,113.12375,23.19625,里水镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
54,90,113.08325,23.20525,狮山镇,0,,0.0,0.0,3,0.0,0,0.0,10.33,10.33,双低空白
63,63,113.12375,23.08375,大沥镇,0,,0.0,0.0,2,0.0,0,0.0,8.18,8.18,双低空白
85,44,113.22275,22.99825,桂城街道,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
32,20,112.98425,22.89025,丹灶镇,0,,0.0,0.0,7,0.0,0,0.0,15.49,15.49,双低空白
53,96,113.07875,23.23225,大沥镇,0,,0.0,0.0,9,0.0,0,0.0,17.15,17.15,双低空白
64,86,113.12825,23.18725,里水镇,0,,0.0,0.0,3,0.0,0,0.0,10.33,10.33,双低空白
45,59,113.04275,23.06575,狮山镇,0,,0.0,0.0,13,0.0,0,0.0,19.66,19.66,双低空白
91,44,113.24975,22.99825,桂城街道,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
69,92,113.15075,23.21425,里水镇,0,,0.0,0.0,2,0.0,0,0.0,8.18,8.18,双低空白
22,64,112.93925,23.08825,狮山镇,0,,0.0,0.0,6,0.0,0,0.0,14.5,14.5,双低空白
33,28,112.98875,22.92625,西樵镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
29,40,112.97075,22.98025,丹灶镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
68,85,113.14625,23.18275,里水镇,0,,0.0,0.0,25,0.0,0,0.0,24.27,24.27,双低空白
51,58,113.06975,23.06125,大沥镇,0,,0.0,0.0,3,0.0,0,0.0,10.33,10.33,双低空白
39,68,113.01575,23.10625,狮山镇,0,,0.0,0.0,3,0.0,0,0.0,10.33,10.33,双低空白
76,66,113.18225,23.09725,里水镇,0,,0.0,0.0,26,0.0,0,0.0,24.55,24.55,双低空白
39,61,113.01575,23.07475,狮山镇,0,,0.0,0.0,7,0.0,0,0.0,15.49,15.49,双低空白
63,66,113.12375,23.09725,里水镇,0,,0.0,0.0,5,0.0,0,0.0,13.35,13.35,双低空白
78,72,113.19125,23.12425,大沥镇,0,,0.0,0.0,4,0.0,0,0.0,11.99,11.99,双低空白
31,65,112.97975,23.09275,狮山镇,0,,0.0,0.0,44,0.0,0,0.0,28.36,28.36,一般地带
37,64,113.00675,23.08825,狮山镇,0,,0.0,0.0,10,0.0,0,0.0,17.86,17.86,双低空白
71,45,113.15975,23.00275,桂城街道,0,,0.0,0.0,3,0.0,0,0.0,10.33,10.33,双低空白
38,55,113.01125,23.04775,丹灶镇,0,,0.0,0.0,2,0.0,0,0.0,8.18,8.18,双低空白
78,73,113.19125,23.12875,里水镇,0,,0.0,0.0,5,0.0,0,0.0,13.35,13.35,双低空白
27,28,112.96175,22.92625,西樵镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
29,30,112.97075,22.93525,西樵镇,0,,0.0,0.0,17,0.0,0,0.0,21.53,21.53,双低空白
22,37,112.93925,22.96675,西樵镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
68,107,113.14625,23.28175,里水镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
46,73,113.04725,23.12875,狮山镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
57,58,113.09675,23.06125,大沥镇,0,,0.0,0.0,7,0.0,0,0.0,15.49,15.49,双低空白
57,87,113.09675,23.19175,狮山镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
42,56,113.02925,23.05225,狮山镇,0,,0.0,0.0,3,0.0,0,0.0,10.33,10.33,双低空白
70,51,113.15525,23.02975,桂城街道,0,,0.0,0.0,7,0.0,0,0.0,15.49,15.49,双低空白
39,62,113.01575,23.07925,狮山镇,0,,0.0,0.0,2,0.0,0,0.0,8.18,8.18,双低空白
72,57,113.16425,23.05675,桂城街道,0,,0.0,0.0,4,4.3,4,0.0,39.81,39.81,一般地带
22,52,112.93925,23.03425,丹灶镇,0,,0.0,0.0,2,0.0,0,0.0,8.18,8.18,双低空白
79,85,113.19575,23.18275,里水镇,0,,0.0,0.0,12,0.0,0,0.0,19.11,19.11,双低空白
63,102,113.12375,23.25925,里水镇,0,,0.0,0.0,7,0.0,0,0.0,15.49,15.49,双低空白
72,54,113.16425,23.04325,桂城街道,0,,0.0,0.0,8,0.0,0,0.0,16.37,16.37,双低空白
76,49,113.18225,23.02075,桂城街道,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
32,83,112.98425,23.17375,狮山镇,0,,0.0,0.0,17,0.0,0,0.0,21.53,21.53,双低空白
38,73,113.01125,23.12875,狮山镇,0,,0.0,0.0,4,0.0,0,0.0,11.99,11.99,双低空白
69,65,113.15075,23.09275,里水镇,0,,0.0,0.0,2,0.0,0,0.0,8.18,8.18,双低空白
29,53,112.97075,23.03875,丹灶镇,0,,0.0,0.0,3,0.0,0,0.0,10.33,10.33,双低空白
51,72,113.06975,23.12425,大沥镇,0,,0.0,0.0,4,0.0,0,0.0,11.99,11.99,双低空白
55,60,113.08775,23.07025,大沥镇,0,,0.0,0.0,3,0.0,0,0.0,10.33,10.33,双低空白
57,72,113.09675,23.12425,大沥镇,0,,0.0,0.0,2,0.0,0,0.0,8.18,8.18,双低空白
39,58,113.01575,23.06125,狮山镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
43,55,113.03375,23.04775,丹灶镇,0,,0.0,0.0,7,0.0,0,0.0,15.49,15.49,双低空白
61,61,113.11475,23.07475,大沥镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
45,79,113.04275,23.15575,狮山镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
58,98,113.10125,23.24125,里水镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
53,79,113.07875,23.15575,大沥镇,0,,0.0,0.0,4,0.0,0,0.0,11.99,11.99,双低空白
84,49,113.21825,23.02075,桂城街道,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
69,63,113.15075,23.08375,里水镇,0,,0.0,0.0,3,0.0,0,0.0,10.33,10.33,双低空白
47,61,113.05175,23.07475,狮山镇,0,,0.0,0.0,6,0.0,0,0.0,14.5,14.5,双低空白
69,86,113.15075,23.18725,里水镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
26,84,112.95725,23.17825,狮山镇,0,,0.0,0.0,3,0.0,0,0.0,10.33,10.33,双低空白
16,56,112.91225,23.05225,丹灶镇,0,,0.0,0.0,4,0.0,0,0.0,11.99,11.99,双低空白
66,84,113.13725,23.17825,里水镇,0,,0.0,0.0,5,0.0,0,0.0,13.35,13.35,双低空白
60,89,113.11025,23.20075,大沥镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
23,36,112.94375,22.96225,丹灶镇,0,,0.0,0.0,2,0.0,0,0.0,8.18,8.18,双低空白
74,65,113.17325,23.09275,大沥镇,0,,0.0,0.0,8,0.0,0,0.0,16.37,16.37,双低空白
67,82,113.14175,23.16925,里水镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
69,103,113.15075,23.26375,里水镇,0,,0.0,0.0,2,0.0,0,0.0,8.18,8.18,双低空白
76,51,113.18225,23.02975,桂城街道,0,,0.0,0.0,10,5.0,0,0.0,37.86,37.86,一般地带
76,54,113.18225,23.04325,桂城街道,0,,0.0,0.0,15,3.65,0,0.0,35.26,35.26,一般地带
36,7,113.00225,22.83175,九江镇,0,,0.0,0.0,3,0.0,0,0.0,10.33,10.33,双低空白
30,66,112.97525,23.09725,狮山镇,0,,0.0,0.0,2,0.0,0,0.0,8.18,8.18,双低空白
20,56,112.93025,23.05225,狮山镇,0,,0.0,0.0,12,0.0,10,0.0,34.93,34.93,一般地带
88,51,113.23625,23.02975,桂城街道,0,,0.0,0.0,7,0.0,0,0.0,15.49,15.49,双低空白
57,82,113.09675,23.16925,狮山镇,0,,0.0,0.0,2,0.0,0,0.0,8.18,8.18,双低空白
83,50,113.21375,23.02525,桂城街道,0,,0.0,0.0,6,0.0,0,0.0,14.5,14.5,双低空白
18,58,112.92125,23.06125,狮山镇,0,,0.0,0.0,2,0.0,0,0.0,8.18,8.18,双低空白
15,50,112.90775,23.02525,丹灶镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
61,93,113.11475,23.21875,里水镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
45,92,113.04275,23.21425,狮山镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
36,23,113.00225,22.90375,丹灶镇,0,,0.0,0.0,5,0.0,0,0.0,13.35,13.35,双低空白
88,46,113.23625,23.00725,桂城街道,0,,0.0,0.0,2,0.0,1,0.0,12.76,12.76,双低空白
30,40,112.97525,22.98025,西樵镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
49,67,113.06075,23.10175,狮山镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
70,88,113.15525,23.19625,里水镇,0,,0.0,0.0,10,0.0,0,0.0,17.86,17.86,双低空白
57,59,113.09675,23.06575,大沥镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
70,89,113.15525,23.20075,里水镇,0,,0.0,0.0,3,0.0,0,0.0,10.33,10.33,双低空白
42,79,113.02925,23.15575,狮山镇,0,,0.0,0.0,2,0.0,0,0.0,8.18,8.18,双低空白
75,52,113.17775,23.03425,桂城街道,0,,0.0,0.0,17,0.0,0,0.0,21.53,21.53,双低空白
87,49,113.23175,23.02075,桂城街道,0,,0.0,0.0,5,0.0,2,0.0,20.6,20.6,双低空白
88,49,113.23625,23.02075,桂城街道,0,,0.0,0.0,5,0.0,0,0.0,13.35,13.35,双低空白
72,66,113.16425,23.09725,大沥镇,0,,0.0,0.0,14,0.0,0,0.0,20.18,20.18,双低空白
70,74,113.15525,23.13325,大沥镇,0,,0.0,0.0,2,0.0,0,0.0,8.18,8.18,双低空白
29,43,112.97075,22.99375,丹灶镇,0,,0.0,0.0,2,0.0,0,0.0,8.18,8.18,双低空白
74,86,113.17325,23.18725,里水镇,0,,0.0,0.0,3,0.0,0,0.0,10.33,10.33,双低空白
26,57,112.95725,23.05675,丹灶镇,0,,0.0,0.0,3,0.0,0,0.0,10.33,10.33,双低空白
15,68,112.90775,23.10625,狮山镇,0,,0.0,0.0,7,0.0,0,0.0,15.49,15.49,双低空白
89,52,113.24075,23.03425,桂城街道,0,,0.0,0.0,4,0.0,0,0.0,11.99,11.99,双低空白
57,92,113.09675,23.21425,里水镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
25,86,112.95275,23.18725,狮山镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
23,58,112.94375,23.06125,丹灶镇,0,,0.0,0.0,19,0.0,0,0.0,22.32,22.32,双低空白
27,41,112.96175,22.98475,丹灶镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
27,93,112.96175,23.21875,狮山镇,0,,0.0,0.0,3,0.0,0,0.0,10.33,10.33,双低空白
43,24,113.03375,22.90825,丹灶镇,0,,0.0,0.0,4,0.0,0,0.0,11.99,11.99,双低空白
15,58,112.90775,23.06125,丹灶镇,0,,0.0,0.0,6,0.0,0,0.0,14.5,14.5,双低空白
28,34,112.96625,22.95325,西樵镇,0,,0.0,0.0,2,0.0,0,0.0,8.18,8.18,双低空白
31,18,112.97975,22.88125,丹灶镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
57,91,113.09675,23.20975,大沥镇,0,,0.0,0.0,6,0.0,0,0.0,14.5,14.5,双低空白
71,90,113.15975,23.20525,里水镇,0,,0.0,0.0,5,0.0,0,0.0,13.35,13.35,双低空白
22,35,112.93925,22.95775,西樵镇,0,,0.0,0.0,3,0.0,0,0.0,10.33,10.33,双低空白
43,21,113.03375,22.89475,丹灶镇,0,,0.0,0.0,2,0.0,0,0.0,8.18,8.18,双低空白
27,12,112.96175,22.85425,西樵镇,0,,0.0,0.0,2,0.0,0,0.0,8.18,8.18,双低空白
57,64,113.09675,23.08825,大沥镇,0,,0.0,0.0,2,0.0,0,0.0,8.18,8.18,双低空白
55,77,113.08775,23.14675,大沥镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
39,4,113.01575,22.81825,九江镇,0,,0.0,0.0,3,0.0,0,0.0,10.33,10.33,双低空白
66,101,113.13725,23.25475,里水镇,0,,0.0,0.0,2,0.0,0,0.0,8.18,8.18,双低空白
35,9,112.99775,22.84075,丹灶镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
89,50,113.24075,23.02525,桂城街道,0,,0.0,0.0,5,0.0,0,0.0,13.35,13.35,双低空白
81,50,113.20475,23.02525,桂城街道,0,,0.0,0.0,25,0.0,0,0.0,24.27,24.27,双低空白
7,17,112.87175,22.87675,西樵镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
9,54,112.88075,23.04325,丹灶镇,0,,0.0,0.0,4,0.0,0,0.0,11.99,11.99,双低空白
39,79,113.01575,23.15575,狮山镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
70,79,113.15525,23.15575,里水镇,0,,0.0,0.0,8,0.0,0,0.0,16.37,16.37,双低空白
25,59,112.95275,23.06575,丹灶镇,0,,0.0,0.0,3,0.0,0,0.0,10.33,10.33,双低空白
60,93,113.11025,23.21875,大沥镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
8,60,112.87625,23.07025,丹灶镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
15,53,112.90775,23.03875,丹灶镇,0,,0.0,0.0,2,0.0,0,0.0,8.18,8.18,双低空白
34,22,112.99325,22.89925,丹灶镇,0,,0.0,0.0,3,0.0,0,0.0,10.33,10.33,双低空白
24,16,112.94825,22.87225,西樵镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
69,67,113.15075,23.10175,大沥镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
7,12,112.87175,22.85425,西樵镇,0,,0.0,0.0,14,0.0,0,0.0,20.18,20.18,双低空白
6,12,112.86725,22.85425,西樵镇,0,,0.0,0.0,7,0.0,0,0.0,15.49,15.49,双低空白
43,58,113.03375,23.06125,狮山镇,0,,0.0,0.0,9,0.0,0,0.0,17.15,17.15,双低空白
62,101,113.11925,23.25475,里水镇,0,,0.0,0.0,3,0.0,0,0.0,10.33,10.33,双低空白
22,69,112.93925,23.11075,狮山镇,0,,0.0,0.0,3,0.0,0,0.0,10.33,10.33,双低空白
55,84,113.08775,23.17825,大沥镇,0,,0.0,0.0,2,0.0,0,0.0,8.18,8.18,双低空白
10,56,112.88525,23.05225,丹灶镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
10,49,112.88525,23.02075,丹灶镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
56,68,113.09225,23.10625,大沥镇,0,,0.0,0.0,4,0.0,0,0.0,11.99,11.99,双低空白
6,11,112.86725,22.84975,西樵镇,0,,0.0,0.0,7,0.0,0,0.0,15.49,15.49,双低空白
31,37,112.97975,22.96675,西樵镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
64,92,113.12825,23.21425,里水镇,0,,0.0,0.0,2,0.0,0,0.0,8.18,8.18,双低空白
57,100,113.09675,23.25025,大沥镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
85,46,113.22275,23.00725,桂城街道,0,,0.0,0.0,3,0.0,0,0.0,10.33,10.33,双低空白
54,97,113.08325,23.23675,大沥镇,0,,0.0,0.0,2,0.0,0,0.0,8.18,8.18,双低空白
70,80,113.15525,23.16025,里水镇,0,,0.0,0.0,4,0.0,0,0.0,11.99,11.99,双低空白
48,60,113.05625,23.07025,狮山镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
41,24,113.02475,22.90825,丹灶镇,0,,0.0,0.0,5,0.0,0,0.0,13.35,13.35,双低空白
13,27,112.89875,22.92175,西樵镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
29,58,112.97075,23.06125,狮山镇,0,,0.0,0.0,4,0.0,0,0.0,11.99,11.99,双低空白
66,97,113.13725,23.23675,里水镇,0,,0.0,0.0,3,0.0,0,0.0,10.33,10.33,双低空白
20,55,112.93025,23.04775,丹灶镇,0,,0.0,0.0,14,0.0,0,0.0,20.18,20.18,双低空白
79,89,113.19575,23.20075,里水镇,0,,0.0,0.0,8,0.0,0,0.0,16.37,16.37,双低空白
34,71,112.99325,23.11975,狮山镇,0,,0.0,0.0,6,0.0,0,0.0,14.5,14.5,双低空白
38,74,113.01125,23.13325,狮山镇,0,,0.0,0.0,2,0.0,0,0.0,8.18,8.18,双低空白
33,87,112.98875,23.19175,狮山镇,0,,0.0,0.0,7,0.0,0,0.0,15.49,15.49,双低空白
25,24,112.95275,22.90825,西樵镇,0,,0.0,0.0,7,0.0,0,0.0,15.49,15.49,双低空白
79,88,113.19575,23.19625,里水镇,0,,0.0,0.0,3,0.0,0,0.0,10.33,10.33,双低空白
51,91,113.06975,23.20975,大沥镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
27,52,112.96175,23.03425,丹灶镇,0,,0.0,0.0,3,0.0,0,0.0,10.33,10.33,双低空白
56,83,113.09225,23.17375,大沥镇,0,,0.0,0.0,2,0.0,0,0.0,8.18,8.18,双低空白
53,86,113.07875,23.18725,大沥镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
59,73,113.10575,23.12875,大沥镇,0,,0.0,0.0,3,0.0,0,0.0,10.33,10.33,双低空白
20,20,112.93025,22.89025,西樵镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
26,60,112.95725,23.07025,狮山镇,0,,0.0,0.0,2,0.0,0,0.0,8.18,8.18,双低空白
19,43,112.92575,22.99375,丹灶镇,0,,0.0,0.0,3,0.0,0,0.0,10.33,10.33,双低空白
11,47,112.88975,23.01175,丹灶镇,0,,0.0,0.0,2,0.0,0,0.0,8.18,8.18,双低空白
26,11,112.95725,22.84975,西樵镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
60,92,113.11025,23.21425,大沥镇,0,,0.0,0.0,2,0.0,0,0.0,8.18,8.18,双低空白
43,27,113.03375,22.92175,九江镇,0,,0.0,0.0,2,0.0,0,0.0,8.18,8.18,双低空白
33,9,112.98875,22.84075,九江镇,0,,0.0,0.0,4,0.0,0,0.0,11.99,11.99,双低空白
74,82,113.17325,23.16925,里水镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
66,88,113.13725,23.19625,里水镇,0,,0.0,0.0,2,0.0,0,0.0,8.18,8.18,双低空白
63,93,113.12375,23.21875,里水镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
69,106,113.15075,23.27725,里水镇,0,,0.0,0.0,6,0.0,0,0.0,14.5,14.5,双低空白
69,44,113.15075,22.99825,桂城街道,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
66,79,113.13725,23.15575,里水镇,0,,0.0,0.0,3,0.0,0,0.0,10.33,10.33,双低空白
42,55,113.02925,23.04775,狮山镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
62,72,113.11925,23.12425,大沥镇,0,,0.0,0.0,4,0.0,0,0.0,11.99,11.99,双低空白
17,32,112.91675,22.94425,西樵镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
26,25,112.95725,22.91275,西樵镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
91,48,113.24975,23.01625,桂城街道,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
50,93,113.06525,23.21875,大沥镇,0,,0.0,0.0,2,0.0,0,0.0,8.18,8.18,双低空白
60,79,113.11025,23.15575,狮山镇,0,,0.0,0.0,2,0.0,0,0.0,8.18,8.18,双低空白
14,30,112.90325,22.93525,西樵镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
54,79,113.08325,23.15575,大沥镇,0,,0.0,0.0,7,0.0,0,0.0,15.49,15.49,双低空白
16,54,112.91225,23.04325,丹灶镇,0,,0.0,0.0,10,0.0,0,0.0,17.86,17.86,双低空白
47,99,113.05175,23.24575,狮山镇,0,,0.0,0.0,2,0.0,0,0.0,8.18,8.18,双低空白
61,99,113.11475,23.24575,大沥镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
72,92,113.16425,23.21425,里水镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
72,97,113.16425,23.23675,里水镇,0,,0.0,0.0,2,0.0,0,0.0,8.18,8.18,双低空白
87,47,113.23175,23.01175,桂城街道,0,,0.0,0.0,2,0.0,0,0.0,8.18,8.18,双低空白
44,67,113.03825,23.10175,狮山镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
23,29,112.94375,22.93075,西樵镇,0,,0.0,0.0,4,0.0,0,0.0,11.99,11.99,双低空白
78,55,113.19125,23.04775,桂城街道,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
53,75,113.07875,23.13775,大沥镇,0,,0.0,0.0,4,0.0,0,0.0,11.99,11.99,双低空白
64,85,113.12825,23.18275,丹灶镇,0,,0.0,0.0,2,0.0,0,0.0,8.18,8.18,双低空白
28,33,112.96625,22.94875,西樵镇,0,,0.0,0.0,3,0.0,0,0.0,10.33,10.33,双低空白
60,76,113.11025,23.14225,狮山镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
65,101,113.13275,23.25475,里水镇,0,,0.0,0.0,3,0.0,0,0.0,10.33,10.33,双低空白
67,99,113.14175,23.24575,里水镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
30,36,112.97525,22.96225,丹灶镇,0,,0.0,0.0,3,0.0,0,0.0,10.33,10.33,双低空白
65,59,113.13275,23.06575,桂城街道,0,,0.0,0.0,19,0.0,0,0.0,22.32,22.32,双低空白
55,82,113.08775,23.16925,大沥镇,0,,0.0,0.0,3,0.0,0,0.0,10.33,10.33,双低空白
85,50,113.22275,23.02525,桂城街道,0,,0.0,0.0,2,0.0,0,0.0,8.18,8.18,双低空白
53,63,113.07875,23.08375,大沥镇,0,,0.0,0.0,3,0.0,0,0.0,10.33,10.33,双低空白
63,87,113.12375,23.19175,里水镇,0,,0.0,0.0,3,0.0,0,0.0,10.33,10.33,双低空白
63,89,113.12375,23.20075,里水镇,0,,0.0,0.0,5,0.0,0,0.0,13.35,13.35,双低空白
61,85,113.11475,23.18275,大沥镇,0,,0.0,0.0,5,3.3,0,0.0,26.55,26.55,一般地带
5,11,112.86275,22.84975,西樵镇,0,,0.0,0.0,2,0.0,0,0.0,8.18,8.18,双低空白
68,81,113.14625,23.16475,里水镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
41,87,113.02475,23.19175,狮山镇,0,,0.0,0.0,3,0.0,0,0.0,10.33,10.33,双低空白
55,97,113.08775,23.23675,大沥镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
27,66,112.96175,23.09725,狮山镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
69,69,113.15075,23.11075,里水镇,0,,0.0,0.0,5,0.0,0,0.0,13.35,13.35,双低空白
75,81,113.17775,23.16475,大沥镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
66,82,113.13725,23.16925,里水镇,0,,0.0,0.0,2,0.0,0,0.0,8.18,8.18,双低空白
61,97,113.11475,23.23675,大沥镇,0,,0.0,0.0,5,0.0,0,0.0,13.35,13.35,双低空白
30,82,112.97525,23.16925,狮山镇,0,,0.0,0.0,2,0.0,0,0.0,8.18,8.18,双低空白
19,67,112.92575,23.10175,狮山镇,0,,0.0,0.0,2,0.0,0,0.0,8.18,8.18,双低空白
56,100,113.09225,23.25025,大沥镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
45,24,113.04275,22.90825,丹灶镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
66,73,113.13725,23.12875,里水镇,0,,0.0,0.0,2,0.0,0,0.0,8.18,8.18,双低空白
58,88,113.10125,23.19625,大沥镇,0,,0.0,0.0,2,0.0,0,0.0,8.18,8.18,双低空白
60,107,113.11025,23.28175,大沥镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
71,83,113.15975,23.17375,里水镇,0,,0.0,0.0,2,0.0,0,0.0,8.18,8.18,双低空白
75,73,113.17775,23.12875,大沥镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
59,97,113.10575,23.23675,大沥镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
65,108,113.13275,23.28625,里水镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
75,86,113.17775,23.18725,里水镇,0,,0.0,0.0,2,0.0,0,0.0,8.18,8.18,双低空白
26,93,112.95725,23.21875,狮山镇,0,,0.0,0.0,4,0.0,0,0.0,11.99,11.99,双低空白
39,72,113.01575,23.12425,狮山镇,0,,0.0,0.0,7,0.0,0,0.0,15.49,15.49,双低空白
64,98,113.12825,23.24125,里水镇,0,,0.0,0.0,2,0.0,0,0.0,8.18,8.18,双低空白
28,74,112.96625,23.13325,狮山镇,0,,0.0,0.0,2,0.0,0,0.0,8.18,8.18,双低空白
10,68,112.88525,23.10625,狮山镇,0,,0.0,0.0,3,0.0,0,0.0,10.33,10.33,双低空白
34,14,112.99325,22.86325,丹灶镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
49,99,113.06075,23.24575,大沥镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
84,50,113.21825,23.02525,桂城街道,0,,0.0,0.0,3,0.0,0,0.0,10.33,10.33,双低空白
20,78,112.93025,23.15125,狮山镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
70,81,113.15525,23.16475,里水镇,0,,0.0,0.0,2,0.0,0,0.0,8.18,8.18,双低空白
42,21,113.02925,22.89475,丹灶镇,0,,0.0,0.0,3,0.0,0,0.0,10.33,10.33,双低空白
41,84,113.02475,23.17825,狮山镇,0,,0.0,0.0,4,0.0,0,0.0,11.99,11.99,双低空白
65,109,113.13275,23.29075,里水镇,0,,0.0,0.0,6,0.0,0,0.0,14.5,14.5,双低空白
31,38,112.97975,22.97125,丹灶镇,0,,0.0,0.0,2,0.0,0,0.0,8.18,8.18,双低空白
16,68,112.91225,23.10625,狮山镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
88,48,113.23625,23.01625,桂城街道,0,,0.0,0.0,6,0.0,0,0.0,14.5,14.5,双低空白
23,33,112.94375,22.94875,西樵镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
26,74,112.95725,23.13325,狮山镇,0,,0.0,0.0,2,0.0,0,0.0,8.18,8.18,双低空白
42,65,113.02925,23.09275,狮山镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
41,83,113.02475,23.17375,狮山镇,0,,0.0,0.0,1,0.0,0,0.0,5.16,5.16,双低空白
