2026-03-15 20:27:20 | model=qwen3:8b | file=001_南海县志_OCR连续文本.md | chunk=chunk_0000 | entities=3 | relations=0 | elapsed=69.7s
2026-03-16 21:36:58 | T_2 | model=qwen2.5:7b | file=012_南海文史资料_邹伯奇.md | chunk=chunk_0246 | entities=5 | relations=4 | elapsed=23.3s
2026-03-16 21:37:02 | T_0 | model=qwen2.5:7b | file=010_南海市文化艺术志.md | chunk=chunk_0913 | entities=16 | relations=5 | elapsed=16.2s
2026-03-16 21:37:02 | T_1 | model=qwen2.5:7b | file=011_南海市西樵山旅游度假区志.md | chunk=chunk_0221 | entities=2 | relations=0 | elapsed=15.3s
2026-03-16 21:37:03 | T_2 | model=qwen2.5:7b | file=012_南海文史资料_邹伯奇.md | chunk=chunk_0247 | entities=1 | relations=0 | elapsed=4.8s
2026-03-16 21:37:11 | T_2 | model=qwen2.5:7b | file=012_南海文史资料_邹伯奇.md | chunk=chunk_0248 | entities=0 | relations=0 | elapsed=7.8s
2026-03-16 21:37:13 | T_0 | model=qwen2.5:7b | file=010_南海市文化艺术志.md | chunk=chunk_0914 | entities=5 | relations=0 | elapsed=11.3s
2026-03-16 21:37:16 | T_1 | model=qwen2.5:7b | file=011_南海市西樵山旅游度假区志.md | chunk=chunk_0222 | entities=6 | relations=3 | elapsed=13.2s
2026-03-16 21:37:16 | T_2 | model=qwen2.5:7b | file=012_南海文史资料_邹伯奇.md | chunk=chunk_0249 | entities=1 | relations=0 | elapsed=5.5s
2026-03-16 21:37:21 | T_2 | model=qwen2.5:7b | file=012_南海文史资料_邹伯奇.md | chunk=chunk_0250 | entities=0 | relations=0 | elapsed=4.6s
2026-03-16 21:37:23 | T_0 | model=qwen2.5:7b | file=010_南海市文化艺术志.md | chunk=chunk_0915 | entities=5 | relations=2 | elapsed=10.1s
2026-03-16 21:37:26 | T_1 | model=qwen2.5:7b | file=011_南海市西樵山旅游度假区志.md | chunk=chunk_0223 | entities=8 | relations=5 | elapsed=10.0s
2026-03-16 21:37:26 | T_2 | model=qwen2.5:7b | file=012_南海文史资料_邹伯奇.md | chunk=chunk_0251 | entities=1 | relations=0 | elapsed=5.4s
2026-03-16 21:37:32 | T_0 | model=qwen2.5:7b | file=010_南海市文化艺术志.md | chunk=chunk_0916 | entities=4 | relations=0 | elapsed=8.9s
2026-03-16 21:37:33 | T_1 | model=qwen2.5:7b | file=011_南海市西樵山旅游度假区志.md | chunk=chunk_0224 | entities=4 | relations=2 | elapsed=7.9s
2026-03-16 21:37:34 | T_2 | model=qwen2.5:7b | file=012_南海文史资料_邹伯奇.md | chunk=chunk_0252 | entities=2 | relations=1 | elapsed=8.1s
2026-03-16 21:37:55 | T_0 | model=qwen2.5:7b | file=010_南海市文化艺术志.md | chunk=chunk_0917 | entities=23 | relations=17 | elapsed=22.6s
2026-03-16 21:37:57 | T_1 | model=qwen2.5:7b | file=011_南海市西樵山旅游度假区志.md | chunk=chunk_0225 | entities=7 | relations=0 | elapsed=23.2s
2026-03-16 21:37:59 | T_2 | model=qwen2.5:7b | file=012_南海文史资料_邹伯奇.md | chunk=chunk_0253 | entities=4 | relations=5 | elapsed=24.4s
2026-03-16 21:37:59 | T_0 | model=qwen2.5:7b | file=010_南海市文化艺术志.md | chunk=chunk_0918 | entities=0 | relations=0 | elapsed=4.6s
2026-03-16 21:38:10 | T_1 | model=qwen2.5:7b | file=011_南海市西樵山旅游度假区志.md | chunk=chunk_0226 | entities=10 | relations=2 | elapsed=13.1s
2026-03-16 21:38:10 | T_2 | model=qwen2.5:7b | file=012_南海文史资料_邹伯奇.md | chunk=chunk_0254 | entities=3 | relations=0 | elapsed=11.7s
2026-03-16 21:38:14 | T_0 | model=qwen2.5:7b | file=010_南海市文化艺术志.md | chunk=chunk_0919 | entities=13 | relations=6 | elapsed=14.5s
2026-03-16 21:38:23 | T_1 | model=qwen2.5:7b | file=011_南海市西樵山旅游度假区志.md | chunk=chunk_0227 | entities=10 | relations=4 | elapsed=12.7s
2026-03-16 21:38:25 | T_2 | model=qwen2.5:7b | file=012_南海文史资料_邹伯奇.md | chunk=chunk_0255 | entities=5 | relations=5 | elapsed=14.4s
2026-03-16 21:38:27 | T_0 | model=qwen2.5:7b | file=010_南海市文化艺术志.md | chunk=chunk_0920 | entities=3 | relations=3 | elapsed=13.0s
2026-03-16 21:38:41 | T_1 | model=qwen2.5:7b | file=011_南海市西樵山旅游度假区志.md | chunk=chunk_0228 | entities=12 | relations=1 | elapsed=18.1s
2026-03-16 21:38:42 | T_2 | model=qwen2.5:7b | file=012_南海文史资料_邹伯奇.md | chunk=chunk_0256 | entities=4 | relations=2 | elapsed=17.2s
2026-03-16 21:38:48 | T_0 | model=qwen2.5:7b | file=010_南海市文化艺术志.md | chunk=chunk_0921 | entities=8 | relations=0 | elapsed=20.9s
2026-03-16 21:38:57 | T_1 | model=qwen2.5:7b | file=011_南海市西樵山旅游度假区志.md | chunk=chunk_0229 | entities=7 | relations=5 | elapsed=16.8s
2026-03-16 21:38:59 | T_2 | model=qwen2.5:7b | file=012_南海文史资料_邹伯奇.md | chunk=chunk_0257 | entities=4 | relations=1 | elapsed=16.9s
2026-03-16 21:39:03 | T_0 | model=qwen2.5:7b | file=010_南海市文化艺术志.md | chunk=chunk_0922 | entities=5 | relations=5 | elapsed=15.1s
2026-03-16 21:39:13 | T_1 | model=qwen2.5:7b | file=011_南海市西樵山旅游度假区志.md | chunk=chunk_0230 | entities=7 | relations=1 | elapsed=15.8s
2026-03-16 21:39:16 | T_2 | model=qwen2.5:7b | file=012_南海文史资料_邹伯奇.md | chunk=chunk_0258 | entities=7 | relations=3 | elapsed=16.7s
2026-03-16 21:39:18 | T_0 | model=qwen2.5:7b | file=010_南海市文化艺术志.md | chunk=chunk_0923 | entities=4 | relations=2 | elapsed=15.2s
2026-03-16 21:39:28 | T_1 | model=qwen2.5:7b | file=011_南海市西樵山旅游度假区志.md | chunk=chunk_0231 | entities=8 | relations=2 | elapsed=14.4s
2026-03-16 21:39:31 | T_2 | model=qwen2.5:7b | file=012_南海文史资料_邹伯奇.md | chunk=chunk_0259 | entities=5 | relations=4 | elapsed=14.9s
2026-03-16 21:39:34 | T_0 | model=qwen2.5:7b | file=010_南海市文化艺术志.md | chunk=chunk_0924 | entities=9 | relations=6 | elapsed=16.0s
2026-03-16 21:39:41 | T_1 | model=qwen2.5:7b | file=011_南海市西樵山旅游度假区志.md | chunk=chunk_0232 | entities=3 | relations=0 | elapsed=13.5s
2026-03-16 21:39:44 | T_2 | model=qwen2.5:7b | file=012_南海文史资料_邹伯奇.md | chunk=chunk_0260 | entities=4 | relations=4 | elapsed=13.0s
2026-03-16 21:39:47 | T_0 | model=qwen2.5:7b | file=010_南海市文化艺术志.md | chunk=chunk_0925 | entities=10 | relations=7 | elapsed=12.8s
2026-03-16 21:39:54 | T_1 | model=qwen2.5:7b | file=011_南海市西樵山旅游度假区志.md | chunk=chunk_0233 | entities=5 | relations=4 | elapsed=12.8s
2026-03-16 21:39:56 | T_2 | model=qwen2.5:7b | file=012_南海文史资料_邹伯奇.md | chunk=chunk_0261 | entities=5 | relations=4 | elapsed=12.3s
2026-03-16 21:39:59 | T_0 | model=qwen2.5:7b | file=010_南海市文化艺术志.md | chunk=chunk_0926 | entities=6 | relations=1 | elapsed=12.6s
2026-03-16 21:40:04 | T_2 | model=qwen2.5:7b | file=012_南海文史资料_邹伯奇.md | chunk=chunk_0262 | entities=1 | relations=0 | elapsed=8.2s
2026-03-16 21:40:12 | T_1 | model=qwen2.5:7b | file=011_南海市西樵山旅游度假区志.md | chunk=chunk_0234 | entities=14 | relations=1 | elapsed=18.0s
2026-03-16 21:40:13 | T_2 | model=qwen2.5:7b | file=012_南海文史资料_邹伯奇.md | chunk=chunk_0263 | entities=1 | relations=0 | elapsed=8.7s
2026-03-16 21:40:14 | T_0 | model=qwen2.5:7b | file=010_南海市文化艺术志.md | chunk=chunk_0927 | entities=6 | relations=2 | elapsed=15.2s
2026-03-16 21:40:17 | T_2 | model=qwen2.5:7b | file=012_南海文史资料_邹伯奇.md | chunk=chunk_0264 | entities=1 | relations=0 | elapsed=4.0s
2026-03-16 21:40:21 | T_1 | model=qwen2.5:7b | file=011_南海市西樵山旅游度假区志.md | chunk=chunk_0235 | entities=5 | relations=2 | elapsed=8.8s
2026-03-16 21:40:26 | T_0 | model=qwen2.5:7b | file=010_南海市文化艺术志.md | chunk=chunk_0928 | entities=6 | relations=2 | elapsed=12.0s
2026-03-16 21:40:27 | T_1 | model=qwen2.5:7b | file=011_南海市西樵山旅游度假区志.md | chunk=chunk_0236 | entities=0 | relations=0 | elapsed=5.9s
2026-03-16 21:40:29 | T_2 | model=qwen2.5:7b | file=012_南海文史资料_邹伯奇.md | chunk=chunk_0265 | entities=7 | relations=6 | elapsed=12.6s
2026-03-16 21:40:37 | T_0 | model=qwen2.5:7b | file=010_南海市文化艺术志.md | chunk=chunk_0929 | entities=7 | relations=3 | elapsed=10.3s
2026-03-16 21:40:39 | T_1 | model=qwen2.5:7b | file=011_南海市西樵山旅游度假区志.md | chunk=chunk_0237 | entities=4 | relations=0 | elapsed=12.4s
2026-03-16 21:40:40 | T_2 | model=qwen2.5:7b | file=012_南海文史资料_邹伯奇.md | chunk=chunk_0266 | entities=2 | relations=1 | elapsed=11.1s
2026-03-16 21:40:52 | T_0 | model=qwen2.5:7b | file=010_南海市文化艺术志.md | chunk=chunk_0930 | entities=7 | relations=3 | elapsed=15.5s
2026-03-16 21:40:57 | T_1 | model=qwen2.5:7b | file=011_南海市西樵山旅游度假区志.md | chunk=chunk_0238 | entities=11 | relations=4 | elapsed=17.6s
2026-03-16 21:40:58 | T_2 | model=qwen2.5:7b | file=012_南海文史资料_邹伯奇.md | chunk=chunk_0267 | entities=3 | relations=2 | elapsed=17.3s
2026-03-16 21:41:05 | T_0 | model=qwen2.5:7b | file=010_南海市文化艺术志.md | chunk=chunk_0931 | entities=5 | relations=2 | elapsed=13.2s
2026-03-16 21:41:10 | T_1 | model=qwen2.5:7b | file=011_南海市西樵山旅游度假区志.md | chunk=chunk_0239 | entities=12 | relations=2 | elapsed=13.5s
2026-03-16 21:41:11 | T_2 | model=qwen2.5:7b | file=012_南海文史资料_邹伯奇.md | chunk=chunk_0268 | entities=3 | relations=3 | elapsed=13.6s
2026-03-16 21:41:14 | T_1 | model=qwen2.5:7b | file=011_南海市西樵山旅游度假区志.md | chunk=chunk_0240 | entities=0 | relations=0 | elapsed=3.9s
2026-03-16 21:41:22 | T_0 | model=qwen2.5:7b | file=010_南海市文化艺术志.md | chunk=chunk_0932 | entities=8 | relations=2 | elapsed=17.0s
2026-03-16 21:41:33 | T_2 | model=qwen2.5:7b | file=012_南海文史资料_邹伯奇.md | chunk=chunk_0269 | entities=13 | relations=19 | elapsed=21.5s
2026-03-16 21:41:38 | T_1 | model=qwen2.5:7b | file=011_南海市西樵山旅游度假区志.md | chunk=chunk_0241 | entities=9 | relations=5 | elapsed=24.4s
2026-03-16 21:41:42 | T_0 | model=qwen2.5:7b | file=010_南海市文化艺术志.md | chunk=chunk_0933 | entities=5 | relations=1 | elapsed=19.9s
2026-03-16 21:41:46 | T_2 | model=qwen2.5:7b | file=012_南海文史资料_邹伯奇.md | chunk=chunk_0270 | entities=3 | relations=1 | elapsed=12.8s
2026-03-16 21:41:54 | T_1 | model=qwen2.5:7b | file=011_南海市西樵山旅游度假区志.md | chunk=chunk_0242 | entities=8 | relations=2 | elapsed=15.7s
2026-03-16 21:42:01 | T_0 | model=qwen2.5:7b | file=010_南海市文化艺术志.md | chunk=chunk_0934 | entities=10 | relations=7 | elapsed=18.2s
2026-03-16 21:42:05 | T_2 | model=qwen2.5:7b | file=012_南海文史资料_邹伯奇.md | chunk=chunk_0271 | entities=7 | relations=3 | elapsed=18.9s
2026-03-16 21:42:10 | T_1 | model=qwen2.5:7b | file=011_南海市西樵山旅游度假区志.md | chunk=chunk_0243 | entities=4 | relations=0 | elapsed=15.5s
2026-03-16 21:42:17 | T_0 | model=qwen2.5:7b | file=010_南海市文化艺术志.md | chunk=chunk_0935 | entities=11 | relations=8 | elapsed=16.2s
2026-03-16 21:42:22 | T_2 | model=qwen2.5:7b | file=012_南海文史资料_邹伯奇.md | chunk=chunk_0272 | entities=7 | relations=2 | elapsed=17.2s
2026-03-16 21:42:28 | T_1 | model=qwen2.5:7b | file=011_南海市西樵山旅游度假区志.md | chunk=chunk_0244 | entities=8 | relations=6 | elapsed=18.1s
2026-03-16 21:42:33 | T_0 | model=qwen2.5:7b | file=010_南海市文化艺术志.md | chunk=chunk_0936 | entities=9 | relations=6 | elapsed=16.3s
2026-03-16 21:42:36 | T_2 | model=qwen2.5:7b | file=012_南海文史资料_邹伯奇.md | chunk=chunk_0273 | entities=5 | relations=3 | elapsed=14.4s
2026-03-16 21:42:40 | T_1 | model=qwen2.5:7b | file=011_南海市西樵山旅游度假区志.md | chunk=chunk_0245 | entities=4 | relations=1 | elapsed=12.3s
2026-03-16 21:42:43 | T_0 | model=qwen2.5:7b | file=010_南海市文化艺术志.md | chunk=chunk_0937 | entities=5 | relations=3 | elapsed=10.0s
2026-03-16 21:42:43 | T_1 | model=qwen2.5:7b | file=011_南海市西樵山旅游度假区志.md | chunk=chunk_0246 | entities=0 | relations=0 | elapsed=3.4s
2026-03-16 21:42:44 | T_2 | model=qwen2.5:7b | file=012_南海文史资料_邹伯奇.md | chunk=chunk_0274 | entities=3 | relations=2 | elapsed=8.3s
2026-03-16 21:42:48 | T_1 | model=qwen2.5:7b | file=011_南海市西樵山旅游度假区志.md | chunk=chunk_0247 | entities=0 | relations=0 | elapsed=4.8s
2026-03-16 21:42:53 | T_0 | model=qwen2.5:7b | file=010_南海市文化艺术志.md | chunk=chunk_0938 | entities=9 | relations=7 | elapsed=10.1s
2026-03-16 21:42:57 | T_2 | model=qwen2.5:7b | file=012_南海文史资料_邹伯奇.md | chunk=chunk_0275 | entities=4 | relations=3 | elapsed=13.0s
2026-03-16 21:43:03 | T_1 | model=qwen2.5:7b | file=011_南海市西樵山旅游度假区志.md | chunk=chunk_0248 | entities=4 | relations=0 | elapsed=14.6s
2026-03-16 21:43:03 | T_2 | model=qwen2.5:7b | file=012_南海文史资料_邹伯奇.md | chunk=chunk_0276 | entities=1 | relations=0 | elapsed=6.0s
2026-03-16 21:43:05 | T_0 | model=qwen2.5:7b | file=010_南海市文化艺术志.md | chunk=chunk_0939 | entities=8 | relations=1 | elapsed=11.8s
2026-03-16 21:43:15 | T_1 | model=qwen2.5:7b | file=011_南海市西樵山旅游度假区志.md | chunk=chunk_0249 | entities=7 | relations=0 | elapsed=11.7s
2026-03-16 21:43:17 | T_2 | model=qwen2.5:7b | file=012_南海文史资料_邹伯奇.md | chunk=chunk_0277 | entities=3 | relations=0 | elapsed=13.5s
2026-03-16 21:43:19 | T_0 | model=qwen2.5:7b | file=010_南海市文化艺术志.md | chunk=chunk_0940 | entities=5 | relations=0 | elapsed=14.3s
2026-03-16 21:43:27 | T_1 | model=qwen2.5:7b | file=011_南海市西樵山旅游度假区志.md | chunk=chunk_0250 | entities=5 | relations=0 | elapsed=12.0s
2026-03-16 21:43:28 | T_2 | model=qwen2.5:7b | file=012_南海文史资料_邹伯奇.md | chunk=chunk_0278 | entities=4 | relations=3 | elapsed=11.1s
2026-03-16 21:43:28 | T_0 | model=qwen2.5:7b | file=010_南海市文化艺术志.md | chunk=chunk_0941 | entities=2 | relations=0 | elapsed=8.9s
2026-03-16 21:43:35 | T_1 | model=qwen2.5:7b | file=011_南海市西樵山旅游度假区志.md | chunk=chunk_0251 | entities=2 | relations=0 | elapsed=8.8s
2026-03-16 21:43:38 | T_2 | model=qwen2.5:7b | file=012_南海文史资料_邹伯奇.md | chunk=chunk_0279 | entities=3 | relations=4 | elapsed=9.9s
2026-03-16 21:43:42 | T_0 | model=qwen2.5:7b | file=010_南海市文化艺术志.md | chunk=chunk_0942 | entities=11 | relations=0 | elapsed=13.6s
2026-03-16 21:43:53 | T_1 | model=qwen2.5:7b | file=011_南海市西樵山旅游度假区志.md | chunk=chunk_0252 | entities=3 | relations=0 | elapsed=17.5s
2026-03-16 21:43:55 | T_2 | model=qwen2.5:7b | file=012_南海文史资料_邹伯奇.md | chunk=chunk_0280 | entities=5 | relations=4 | elapsed=16.6s
2026-03-16 21:44:02 | T_0 | model=qwen2.5:7b | file=010_南海市文化艺术志.md | chunk=chunk_0943 | entities=19 | relations=4 | elapsed=20.0s
2026-03-16 21:44:13 | T_1 | model=qwen2.5:7b | file=011_南海市西樵山旅游度假区志.md | chunk=chunk_0253 | entities=9 | relations=8 | elapsed=20.5s
2026-03-16 21:44:15 | T_2 | model=qwen2.5:7b | file=012_南海文史资料_邹伯奇.md | chunk=chunk_0281 | entities=5 | relations=4 | elapsed=20.6s
2026-03-16 21:44:18 | T_0 | model=qwen2.5:7b | file=010_南海市文化艺术志.md | chunk=chunk_0944 | entities=11 | relations=6 | elapsed=16.7s
2026-03-16 21:44:30 | T_1 | model=qwen2.5:7b | file=011_南海市西樵山旅游度假区志.md | chunk=chunk_0254 | entities=9 | relations=1 | elapsed=16.2s
2026-03-16 21:44:32 | T_2 | model=qwen2.5:7b | file=012_南海文史资料_邹伯奇.md | chunk=chunk_0282 | entities=10 | relations=4 | elapsed=16.9s
2026-03-16 21:44:34 | T_0 | model=qwen2.5:7b | file=010_南海市文化艺术志.md | chunk=chunk_0945 | entities=6 | relations=3 | elapsed=15.7s
2026-03-16 21:44:45 | T_1 | model=qwen2.5:7b | file=011_南海市西樵山旅游度假区志.md | chunk=chunk_0255 | entities=11 | relations=1 | elapsed=15.4s
2026-03-16 21:44:48 | T_2 | model=qwen2.5:7b | file=012_南海文史资料_邹伯奇.md | chunk=chunk_0283 | entities=5 | relations=3 | elapsed=15.8s
2026-03-16 21:44:52 | T_0 | model=qwen2.5:7b | file=010_南海市文化艺术志.md | chunk=chunk_0946 | entities=7 | relations=2 | elapsed=18.1s
2026-03-16 21:44:53 | T_1 | model=qwen2.5:7b | file=011_南海市西樵山旅游度假区志.md | chunk=chunk_0256 | entities=0 | relations=0 | elapsed=7.5s
2026-03-16 21:44:58 | T_1 | model=qwen2.5:7b | file=011_南海市西樵山旅游度假区志.md | chunk=chunk_0257 | entities=0 | relations=0 | elapsed=5.2s
2026-03-16 21:45:00 | T_2 | model=qwen2.5:7b | file=012_南海文史资料_邹伯奇.md | chunk=chunk_0284 | entities=7 | relations=1 | elapsed=12.4s
2026-03-16 21:45:04 | T_0 | model=qwen2.5:7b | file=010_南海市文化艺术志.md | chunk=chunk_0947 | entities=8 | relations=6 | elapsed=11.9s
2026-03-16 21:45:16 | T_1 | model=qwen2.5:7b | file=011_南海市西樵山旅游度假区志.md | chunk=chunk_0258 | entities=6 | relations=0 | elapsed=17.9s
2026-03-16 21:45:17 | T_2 | model=qwen2.5:7b | file=013_南海美食_南海传说篇.md | chunk=chunk_0000 | entities=3 | relations=2 | elapsed=16.4s
2026-03-16 21:45:18 | T_0 | model=qwen2.5:7b | file=010_南海市文化艺术志.md | chunk=chunk_0948 | entities=4 | relations=0 | elapsed=13.5s
2026-03-16 21:45:19 | T_2 | model=qwen2.5:7b | file=013_南海美食_南海传说篇.md | chunk=chunk_0001 | entities=0 | relations=0 | elapsed=2.7s
2026-03-16 21:45:23 | T_1 | model=qwen2.5:7b | file=011_南海市西樵山旅游度假区志.md | chunk=chunk_0259 | entities=4 | relations=0 | elapsed=7.1s
2026-03-16 21:45:23 | T_2 | model=qwen2.5:7b | file=013_南海美食_南海传说篇.md | chunk=chunk_0002 | entities=0 | relations=0 | elapsed=3.6s
2026-03-16 21:45:26 | T_0 | model=qwen2.5:7b | file=010_南海市文化艺术志.md | chunk=chunk_0949 | entities=4 | relations=0 | elapsed=8.0s
2026-03-16 21:45:26 | T_1 | model=qwen2.5:7b | file=011_南海市西樵山旅游度假区志.md | chunk=chunk_0260 | entities=0 | relations=0 | elapsed=3.3s
2026-03-16 21:45:34 | T_2 | model=qwen2.5:7b | file=013_南海美食_南海传说篇.md | chunk=chunk_0003 | entities=6 | relations=4 | elapsed=10.8s
2026-03-16 21:45:36 | T_0 | model=qwen2.5:7b | file=010_南海市文化艺术志.md | chunk=chunk_0950 | entities=4 | relations=1 | elapsed=10.3s
2026-03-16 21:45:38 | T_1 | model=qwen2.5:7b | file=011_南海市西樵山旅游度假区志.md | chunk=chunk_0261 | entities=6 | relations=4 | elapsed=12.3s
2026-03-16 21:45:46 | T_2 | model=qwen2.5:7b | file=013_南海美食_南海传说篇.md | chunk=chunk_0004 | entities=2 | relations=1 | elapsed=12.3s
2026-03-16 21:45:48 | T_0 | model=qwen2.5:7b | file=010_南海市文化艺术志.md | chunk=chunk_0951 | entities=2 | relations=1 | elapsed=11.5s
2026-03-16 21:45:52 | T_1 | model=qwen2.5:7b | file=011_南海市西樵山旅游度假区志.md | chunk=chunk_0262 | entities=15 | relations=5 | elapsed=13.2s
2026-03-16 21:45:52 | T_2 | model=qwen2.5:7b | file=013_南海美食_南海传说篇.md | chunk=chunk_0005 | entities=0 | relations=0 | elapsed=5.6s
2026-03-16 21:45:54 | T_1 | model=qwen2.5:7b | file=011_南海市西樵山旅游度假区志.md | chunk=chunk_0263 | entities=0 | relations=0 | elapsed=2.4s
2026-03-16 21:45:58 | T_0 | model=qwen2.5:7b | file=010_南海市文化艺术志.md | chunk=chunk_0952 | entities=6 | relations=3 | elapsed=10.8s
2026-03-16 21:46:02 | T_2 | model=qwen2.5:7b | file=013_南海美食_南海传说篇.md | chunk=chunk_0006 | entities=5 | relations=2 | elapsed=9.7s
2026-03-16 21:46:06 | T_1 | model=qwen2.5:7b | file=011_南海市西樵山旅游度假区志.md | chunk=chunk_0264 | entities=5 | relations=0 | elapsed=12.4s
2026-03-16 21:46:07 | T_2 | model=qwen2.5:7b | file=013_南海美食_南海传说篇.md | chunk=chunk_0007 | entities=0 | relations=0 | elapsed=5.0s
2026-03-16 21:46:08 | T_0 | model=qwen2.5:7b | file=010_南海市文化艺术志.md | chunk=chunk_0953 | entities=5 | relations=3 | elapsed=10.0s
2026-03-16 21:46:10 | T_2 | model=qwen2.5:7b | file=013_南海美食_南海传说篇.md | chunk=chunk_0008 | entities=1 | relations=0 | elapsed=3.4s
